T	shuf8	94
B	shuf8	95
B	shuf8	96
F	shuf8	97
F	shuf8	98
F	shuf8	99
B	shuf9	0
F	shuf9	1
F	shuf9	2
F	shuf9	3
B	shuf9	4
B	shuf9	5
F	shuf9	6
B	shuf9	7
F	shuf9	8
B	shuf9	9
F	shuf9	10
F	shuf9	11
T	shuf9	12
T	shuf9	13
F	shuf9	14
F	shuf9	15
F	shuf9	16
B	shuf9	17
F	shuf9	18
F	shuf9	19
T	shuf9	20
T	shuf9	21
T	shuf9	22
T	shuf9	23
B	shuf9	24
B	shuf9	25
B	shuf9	26
F	shuf9	27
B	shuf9	28
B	shuf9	29
T	shuf9	30
F	shuf9	31
F	shuf9	32
F	shuf9	33
F	shuf9	34
B	shuf9	35
B	shuf9	36
B	shuf9	37
F	shuf9	38
B	shuf9	39
F	shuf9	40
T	shuf9	41
F	shuf9	42
B	shuf9	43
B	shuf9	44
F	shuf9	45
F	shuf9	46
F	shuf9	47
F	shuf9	48
T	shuf9	49
F	shuf9	50
B	shuf9	51
B	shuf9	52
B	shuf9	53
B	shuf9	54
T	shuf9	55
F	shuf9	56
T	shuf9	57
F	shuf9	58
F	shuf9	59
F	shuf9	60
T	shuf9	61
B	shuf9	62
B	shuf9	63
B	shuf9	64
F	shuf9	65
F	shuf9	66
B	shuf9	67
B	shuf9	68
F	shuf9	69
B	shuf9	70
F	shuf9	71
T	shuf9	72
T	shuf9	73
B	shuf9	74
B	shuf9	75
T	shuf9	76
B	shuf9	77
B	shuf9	78
B	shuf9	79
B	shuf9	80
B	shuf9	81
B	shuf9	82
F	shuf9	83
B	shuf9	84
T	shuf9	85
T	shuf9	86
B	shuf9	87
B	shuf9	88
B	shuf9	89
B	shuf9	90
B	shuf9	91
F	shuf9	92
F	shuf9	93
F	shuf9	94
F	shuf9	95
F	shuf9	96
B	shuf9	97
F	shuf9	98
T	shuf9	99
F	rand	0
T	rand	1
B	rand	2
B	rand	3
F	rand	4
T	rand	5
B	rand	6
F	rand	7
B	rand	8
F	rand	9
B	rand	10
F	rand	11
B	rand	12
B	rand	13
F	rand	14
F	rand	15
F	rand	16
B	rand	17
F	rand	18
B	rand	19
B	rand	20
B	rand	21
B	rand	22
B	rand	23
F	rand	24
F	rand	25
F	rand	26
B	rand	27
F	rand	28
B	rand	29
B	rand	30
F	rand	31
F	rand	32
F	rand	33
B	rand	34
B	rand	35
B	rand	36
B	rand	37
F	rand	38
F	rand	39
F	rand	40
B	rand	41
F	rand	42
T	rand	43
F	rand	44
F	rand	45
F	rand	46
F	rand	47
B	rand	48
B	rand	49
F	rand	50
F	rand	51
T	rand	52
F	rand	53
T	rand	54
F	rand	55
B	rand	56
B	rand	57
T	rand	58
T	rand	59
F	rand	60
T	rand	61
F	rand	62
T	rand	63
F	rand	64
B	rand	65
F	rand	66
T	rand	67
B	rand	68
F	rand	69
B	rand	70
B	rand	71
T	rand	72
F	rand	73
B	rand	74
B	rand	75
B	rand	76
F	rand	77
T	rand	78
F	rand	79
B	rand	80
F	rand	81
B	rand	82
B	rand	83
F	rand	84
F	rand	85
B	rand	86
F	rand	87
F	rand	88
F	rand	89
B	rand	90
B	rand	91
B	rand	92
B	rand	93
F	rand	94
F	rand	95
F	rand	96
B	rand	97
T	rand	98
B	rand	99
F	rand	100
F	rand	101
F	rand	102
B	rand	103
F	rand	104
F	rand	105
B	rand	106
T	rand	107
B	rand	108
F	rand	109
F	rand	110
F	rand	111
T	rand	112
T	rand	113
F	rand	114
T	rand	115
F	rand	116
F	rand	117
F	rand	118
B	rand	119
T	rand	120
T	rand	121
T	rand	122
F	rand	123
T	rand	124
B	rand	125
F	rand	126
F	rand	127
F	rand	128
T	rand	129
F	rand	130
F	rand	131
T	rand	132
B	rand	133
F	rand	134
F	rand	135
T	rand	136
B	rand	137
T	rand	138
F	rand	139
F	rand	140
F	rand	141
F	rand	142
B	rand	143
B	rand	144
F	rand	145
F	rand	146
F	rand	147
B	rand	148
B	rand	149
F	rand	150
T	rand	151
F	rand	152
T	rand	153
F	rand	154
F	rand	155
T	rand	156
B	rand	157
F	rand	158
T	rand	159
F	rand	160
B	rand	161
F	rand	162
F	rand	163
B	rand	164
F	rand	165
F	rand	166
F	rand	167
F	rand	168
F	rand	169
B	rand	170
B	rand	171
F	rand	172
F	rand	173
T	rand	174
B	rand	175
B	rand	176
B	rand	177
T	rand	178
F	rand	179
F	rand	180
B	rand	181
B	rand	182
B	rand	183
B	rand	184
F	rand	185
F	rand	186
B	rand	187
F	rand	188
F	rand	189
F	rand	190
F	rand	191
T	rand	192
F	rand	193
F	rand	194
F	rand	195
F	rand	196
F	rand	197
F	rand	198
B	rand	199
B	rand	200
T	rand	201
F	rand	202
B	rand	203
B	rand	204
B	rand	205
B	rand	206
T	rand	207
B	rand	208
F	rand	209
B	rand	210
F	rand	211
F	rand	212
B	rand	213
F	rand	214
F	rand	215
F	rand	216
F	rand	217
B	rand	218
F	rand	219
B	rand	220
F	rand	221
T	rand	222
B	rand	223
B	rand	224
T	rand	225
F	rand	226
F	rand	227
B	rand	228
F	rand	229
F	rand	230
T	rand	231
F	rand	232
T	rand	233
T	rand	234
B	rand	235
F	rand	236
B	rand	237
T	rand	238
B	rand	239
F	rand	240
F	rand	241
B	rand	242
F	rand	243
B	rand	244
B	rand	245
B	rand	246
T	rand	247
T	rand	248
B	rand	249
F	rand	250
F	rand	251
F	rand	252
B	rand	253
F	rand	254
F	rand	255
F	rand	256
B	rand	257
B	rand	258
F	rand	259
T	rand	260
F	rand	261
F	rand	262
T	rand	263
F	rand	264
B	rand	265
F	rand	266
B	rand	267
F	rand	268
F	rand	269
F	rand	270
F	rand	271
F	rand	272
F	rand	273
B	rand	274
F	rand	275
F	rand	276
T	rand	277
F	rand	278
B	rand	279
B	rand	280
B	rand	281
B	rand	282
B	rand	283
B	rand	284
B	rand	285
B	rand	286
B	rand	287
T	rand	288
B	rand	289
T	rand	290
B	rand	291
B	rand	292
F	rand	293
B	rand	294
F	rand	295
F	rand	296
B	rand	297
B	rand	298
T	rand	299
F	rand	300
B	rand	301
F	rand	302
F	rand	303
F	rand	304
F	rand	305
F	rand	306
T	rand	307
F	rand	308
B	rand	309
F	rand	310
B	rand	311
F	rand	312
T	rand	313
B	rand	314
B	rand	315
B	rand	316
B	rand	317
F	rand	318
B	rand	319
F	rand	320
B	rand	321
F	rand	322
F	rand	323
T	rand	324
B	rand	325
F	rand	326
B	rand	327
F	rand	328
F	rand	329
F	rand	330
F	rand	331
B	rand	332
B	rand	333
F	rand	334
F	rand	335
B	rand	336
B	rand	337
T	rand	338
B	rand	339
B	rand	340
F	rand	341
F	rand	342
F	rand	343
F	rand	344
F	rand	345
F	rand	346
B	rand	347
B	rand	348
B	rand	349
F	rand	350
F	rand	351
B	rand	352
F	rand	353
F	rand	354
F	rand	355
T	rand	356
F	rand	357
F	rand	358
F	rand	359
F	rand	360
F	rand	361
B	rand	362
B	rand	363
B	rand	364
F	rand	365
B	rand	366
F	rand	367
B	rand	368
B	rand	369
T	rand	370
B	rand	371
F	rand	372
B	rand	373
F	rand	374
F	rand	375
F	rand	376
T	rand	377
B	rand	378
F	rand	379
B	rand	380
F	rand	381
B	rand	382
F	rand	383
F	rand	384
F	rand	385
B	rand	386
T	rand	387
F	rand	388
B	rand	389
B	rand	390
B	rand	391
F	rand	392
F	rand	393
B	rand	394
T	rand	395
B	rand	396
B	rand	397
B	rand	398
F	rand	399
F	rand	400
B	rand	401
B	rand	402
T	rand	403
F	rand	404
B	rand	405
B	rand	406
B	rand	407
F	rand	408
B	rand	409
B	rand	410
F	rand	411
B	rand	412
B	rand	413
B	rand	414
F	rand	415
F	rand	416
B	rand	417
B	rand	418
F	rand	419
B	rand	420
B	rand	421
F	rand	422
F	rand	423
F	rand	424
B	rand	425
T	rand	426
F	rand	427
F	rand	428
B	rand	429
B	rand	430
F	rand	431
F	rand	432
T	rand	433
B	rand	434
B	rand	435
F	rand	436
B	rand	437
B	rand	438
F	rand	439
F	rand	440
F	rand	441
F	rand	442
T	rand	443
F	rand	444
F	rand	445
F	rand	446
B	rand	447
F	rand	448
T	rand	449
F	rand	450
B	rand	451
F	rand	452
F	rand	453
B	rand	454
F	rand	455
B	rand	456
F	rand	457
T	rand	458
B	rand	459
B	rand	460
B	rand	461
T	rand	462
F	rand	463
F	rand	464
F	rand	465
F	rand	466
F	rand	467
T	rand	468
F	rand	469
B	rand	470
B	rand	471
B	rand	472
B	rand	473
F	rand	474
B	rand	475
F	rand	476
F	rand	477
F	rand	478
T	rand	479
F	rand	480
F	rand	481
F	rand	482
F	rand	483
F	rand	484
T	rand	485
B	rand	486
T	rand	487
T	rand	488
F	rand	489
F	rand	490
B	rand	491
F	rand	492
B	rand	493
T	rand	494
B	rand	495
F	rand	496
T	rand	497
B	rand	498
B	rand	499
